score,review
5.0 out of 5 stars,"
  Good quality polo. Buy smaller than usual size though. Even after washing several times it's shrinkage is minimal. A 2XL fits like a 4XL. Other than that it's a great shirt. Highly recommended.
"
5.0 out of 5 stars,"
  Expected color to be dark brown as shown but came tan. All the other shirts colors were exact ad shown. Great shirts comfy and soft
"
4.0 out of 5 stars,"
  You can't beat the price and the overall fit and appearance.  While the length of the shirt is great for tucking in<br>shorts or pants....if not tucked in the bottom fourth easily shows wrinkles once you sit down.  Not a huge deal but it's worth knowing if you typically don't tuck in polo style shirts.
"
5.0 out of 5 stars,"
  I purchased eighteen of these on a leap of faith and cannot be more pleased. These are about a third of the cost of the brands I have been using, and while my previous brands are marginally better, for the price these are a five star value in my opinion.<br><br>These are fairly thin - about the same weight as a medium weight T-shirt - but are nicely made with excellent stitching and a fit that is as good as the more expensive polo shirts that they are replacing. If there is a single complaint, the collars do not lay as nicely as my premium shirts, but that is minor considering the price.<br><br>I test fit them when I first received them, and after I was satisfied that I would not be returning them I machine washed them on cold/cold and there was no shrinkage that I could discern. More importantly, there was no fading. I will say that when I dried them the lint trap did fill quickly, so on first wash there are a lot of loose fibers.<br><br>Bottom line: these are decent quality and especially for the price. They are ALMOST as well made and fitting sas premium brand polo shirts, and if you are on a budget are a definite bargain.
"
5.0 out of 5 stars,"
  It came quickly, as promised, and fit well. The color was exactly what I was looking for. The material wasn't too heavy nor too thin.
"
5.0 out of 5 stars,"
  The shirt fits right, feels great, and the collar goes not curl.  Great shirt for the price.
"
5.0 out of 5 stars,"
  I needed a decent shirt to embroider my radio stations logo on it and this shirt was perfect. It fits perfectly and is comfortable for the live activities we do on a regular basis. Excellent purchase. I will purchase more.
"
4.0 out of 5 stars,"
  Just the kind of material I was looking for. I am very pleased. No visible shrinkage after first wash and no color bleed.
"
1.0 out of 5 stars,"
  Size runs very small. Ordered a 4xl, feels like a 2xl.  So sad, they should check the sizes before they put it on there shirts. Will not buy anything from them.
"
5.0 out of 5 stars,"
  Wore this shirt to Universal orlando and got wet on Jurassic park. After the ride I was dry in 15 minutes. Looked good, fit well, and only $8. I will buy more.
"
4.0 out of 5 stars,"
  The Polo Shirt was purchased to wear while working around the house but it could be an everyday item.  It was too large until it was washed and now it is tight.  Definitely a decent shirt at a low price.
"
5.0 out of 5 stars,"
  The fabric needs to be stretched to make them less long and bigger amount for us full bodied guys..
"
3.0 out of 5 stars,"
  This polo shirts are slim fit, for people with  some extra pounds, is to tight we suggest to try next size one shirt first then buy more if you like the quality which is fair for the price.
"
4.0 out of 5 stars,"
  This shirt looks nice on me. A little long to keep on top, but I figured a way around that. I've been cautious and kept it away from the dryer, because it would certainly shrink.
"
4.0 out of 5 stars,"
  No issues with it but it is thin. I bought a few for my ten son for work now that’s cooler. He has to wear a t-shirt under it though because it’s much thinner than his other work shirts.
"
4.0 out of 5 stars,"
  It does shrink a bit so that’s why I bought an extra large. It’s somewhat wrinkle free.
"
3.0 out of 5 stars,"
  Read the sizing chart to make sure it is the fit you want. My husband is tall and thin, so the large fits him just right. But it might fit a stockier guy a bit tight. The material used is not very thick, so it won't keep you warm on a cold day. We we're disappointed by how thin it was, but overall it is ok for the price.
"
1.0 out of 5 stars,"
  It feels a lot of synthetic material used in it, it does not feel light and not breathing material.<br>Cheaply packed and cheap look to the whole thing, the sleeves end with a very tight ending very unhappy
"
4.0 out of 5 stars,"
  Good quality for the price, this shirt and it's green twin are holding shape and color. Stain resistant treatment realy works. The slevees are a bit longer than my other polo style shirts but not crazy long. No wrinkles if you hang it while still warm from the dryer.
"
5.0 out of 5 stars,"
  This is a great shirt for a big and tall guy. It washes so good and stays soft. Plus it didn’t shrink at all in the dryer. My hubby loves them!! Thinking about purchasing in other colors .
"
3.0 out of 5 stars,"
  Small holes in the sleeve. Maybe from moths? Unsure, but holes none the less. Other than that the shirt is nice.
"
5.0 out of 5 stars,"
  I have been wearing these shirts since I started working for this company making my own uniforms. Comfortable, moisture wicking, always gets here quickly.
"
1.0 out of 5 stars,"
  It’s great and comfy. Got for my son for school and he’s a lil bigger than most kids at ten years old. It’s nice to be able to just go to these people and get something that will not only fit my child but they don’t fade or shrink. And there’s a lil play room not all snug on him. I’m very satisfied with the quality.
"
5.0 out of 5 stars,"
  I love these Jerzees because they fit great and they look even better. It is difficult to find shirts or polos in my size as am a large person (short and muscular) and I find that shirts that fit are too long because I have to buy either XXL or XXXL but these fit perfectly and the color choices are fantastic.
"
5.0 out of 5 stars,"
  Great price. Nice fit. Very little shirkage when washed. Holds its color. Spot guard is a plus. Wrists are a little tight. I ordered a total of 4.
"
5.0 out of 5 stars,"
  I like the length of both the bottom of the shirt and the sleeves. It washes well, keeps its color, and hasnt faded a bit over the last few months of wearing it to work twice a week.
"
5.0 out of 5 stars,"
  I haven't even tried the shirt on but gotta give you credit for that old school new school clothes smell.
"
5.0 out of 5 stars,"
  Being a bigger person, finding shirts that fit AND look good is difficult sometimes, especially when you don't want to spend your whole paycheck on them. This shirt fits so well and look so good, I went and purchased several others..
"
1.0 out of 5 stars,"
  If you purchase this shirt, but it 1-3 sizes bigger than you normally wear.  I bought 1 size larger because I wear it as an overlay over a button down shirt and it was extremely tight.
"
5.0 out of 5 stars,"
  Ordered this is a last minute gift for my husband.  It is really a much nicer shirt than I expected.  Fits well, comfortable material, good color and needs no ironing!  What more could I ask?!
"
1.0 out of 5 stars,"
  A shirt made for overweight people. Super big sleeves. Absolutely terrible fit for athletic / slim bodies.
"
5.0 out of 5 stars,"
  I didn't really expect much from this shirt for the price but was very surprised how nice it is!  My husband like it and finds it very comfortable and nice looking.  We immediately ordered another one, and I have to say the shipping was very fast!  Came quicker then expected.
"
2.0 out of 5 stars,"
  This jersey didn’t fit , worst part is that I sent them straight to person to be embroidered , found about size after I paid for , now have a couple of shirts that can’t return
"
5.0 out of 5 stars,"
  Well made shirt, light weight but not too thin. Spot shield stain resistant works well, water and oil beads up. Minimal shrinkage, I’m 5’11” 225 with a belly and an xl fits nicely and stays tucked in.
"
5.0 out of 5 stars,"
  Great price, great feel!  It's a roomy 50/50 (witch I like a lot - it means it will wear well and get softer with time/washes) solid black plain polo shirt, not a big fan of the ribbed/pipping on the end of the sleeves. It's 50 poly and 50 cotton combo means it can last 12 years if cared for and worn three times a month. But otherwise this is a shirt that will get softer with time and has a very rich and dark black (my color) shade - I like it... a lot. If it fades or shrinks to much I'll be back and give an update.
"
4.0 out of 5 stars,"
  Soft color great I should of ordered a XL instead of 2XL cause their making these shirts bigger now cause of the many men with big bellys. An wen they dont shrink I end up giving them away.Feel like iam wearing a maternity top. Iam 68 no belly.
"
1.0 out of 5 stars,"
  Wanted something with a heavier weight. This is similar to a light weight polo shirt.
"
4.0 out of 5 stars,"
  Bought for my hubby for Christmas and he loves it. Says it fits well and is comfortable. Haven’t washed yet, so can’t report on wrinkles, etc. He hasn’t worn it while eating yet, but fingers crossed it really is stain resistant.
"
4.0 out of 5 stars,"
  Not a real dress up shirt.  i just bought it for ST Paddys Day.  Decent for the price. 50% cotton and 50% poly.  Didn't shrink on washing.
"
5.0 out of 5 stars,"
  Great fabrics, fit was great other than being a long short, however I am a short waisted women. If you are on the taller side, these would be perfect.
"
5.0 out of 5 stars,"
  I really like these shirts.They are a nice medium weight and they fit my husky 13 year son old well.They haven’t faded after washing so far.Really nice shirts @ a very fair price!
"
4.0 out of 5 stars,"
  I just wanted a long-sleeve polo shirt to wear to work and elsewhere. This meets my needs for a reasonable price. I have a blue one and a black one. The collar doesn't always stay in place, but that's not a deal breaker for me.
"
5.0 out of 5 stars,"
  I usually do not like buying clothes without first seeing them. But I was impressed when this shirt arrived. Not only did it fit the way I had hoped but it was extremely comfortable. I will no doubt do more business.
"
5.0 out of 5 stars,"
  These are a great value and wash very well! I am updating this review. After nearly a year of weekly wearing, I am reordering these shirts. My husband wears them every day to work and they have held up wonderfully!!
"
5.0 out of 5 stars,"
  I bought this for my husband to wear to work and it's been perfect. Its light weight but decent quality material. It has washed well and hasn't faded much. After he wore it a few times he had me order him more in different colors. Definitely reccomend this item.
"
3.0 out of 5 stars,"
  Just an average polo... It is hard to find a nice Polo shirt with a wide range of sizes (M-3XL)... This was OK, but not awesome for the Large size and my frame.
"
1.0 out of 5 stars,"
  Way waaaaaay too wide. I bought these to replace a favorite of my husband's. Since it has been many years since the original was made, I took a chance on the same brand and model description. Nope. These are cut very wide, more like an XL or an XXL.  Too bad, because the fabric is quite nice.
"
5.0 out of 5 stars,"
  These shirts are very nice for the price! They are a light 50/50 blend and the colors are beautiful!
"
3.0 out of 5 stars,"
  Not a fan of this. Was very cheap and I got what I paid for.
"
5.0 out of 5 stars,"
  I bought three.  One White, one Ash and one California Blue.  They are my work shirts at the golf course.  The California Blue is a little bright for my taste.  But, they all fit the way I like em'.  I will order more.
"
5.0 out of 5 stars,"
  This shirt is great for the big and tall. I know how hard it is to find clothes online when you are big and tall and this is a definite recommendation. I'm a 5xl and it fits great and feels amazing on the skin. With a not so tight colour.
"
4.0 out of 5 stars,"
  Nice fit....color and style. Fairly well made and worth the money spent.
"
4.0 out of 5 stars,"
  Shirt came with openings for 2 arms, 1 head, and a torso entry section near the bottom, as expected.
"
5.0 out of 5 stars,"
  Good fabric and fit. The stain resistance is the best part.
"
5.0 out of 5 stars,"
  Very nice shirt husband uses these for waiting tables as an extra job! So the price matters on a budget with today's cost of living. I have bought over ten of these shirts and they wash up great. I would recommend!
"
5.0 out of 5 stars,"
  Got as a gift for my brother, fit as expected!! True to size. Have yet to wash it to see how it will hold up but the material suggests it will be just fine! Great price!
"
5.0 out of 5 stars,"
  Like the 50/50 blend and the XLarge worked great for me--6""1-195. Not sure how it will come out of the wash but for $12 if I get 4-5 good wears out of it then it is worth it. I liked it better than some Perry Ellis long sleeves I bought.
"
2.0 out of 5 stars,"
  The cuffs were too small and I had to cut them off. You're better off buying the nicer $30 polo work shirts. I am very happy with the higher priced purchase. The material isn't very breathable. It was overall a waste of money but did its job until the higher quality shirt came.
"
2.0 out of 5 stars,"
  I bought many T-shirts in the same price range but this one looks poor in quality, also size is in appropriate as mentioned in the chart. not worth spending more than $8 for this product, I got better quality from other bands at lesser price
"
5.0 out of 5 stars,"
  I needed to get a shirt for my daughter for work since the temps dropped and it arrived quickly and fit perfectly!
"
2.0 out of 5 stars,"
  Item was too large and then when I exchanged it it was too small
"
5.0 out of 5 stars,"
  Super baggy, order a size down<br>I wear this over two layers to comply with uniform colors<br>This shirt is this, stretchy, and not exceptional quality, but much better than what I feel I paid in purchase.
"
4.0 out of 5 stars,"
  A bit more of a fitted, almost unisex cut than i prefer, but not deal-breaking. Sleeves are a bit short, but you'll notice it in the chest and waist, as it fits almost to slim you. Not.a bad purchase but may not purchase a second time
"
4.0 out of 5 stars,"
  I love this color, I love the easy care and it looked great even though left in the dryer half a day.
"
5.0 out of 5 stars,"
  My husband like his shirts. I got him the 3xl as I was not sure how much it would shrink. It did shrink a little, but he still liked the Shirt. I would say that if you are unsure what size to get, just buy 1 shirt at the size you normally wear, wash &amp; dry it to see if it still fit you the right way. That way you are only out about $10.00's verses $100.00's.
"
5.0 out of 5 stars,"
  Perfect fit, good quality, light weight with long sleeves.  This was exactly what I was looking for and the fit was perfect.  These are made for men/women with larger chest and wings.  Quality is very good, several washings and no shrinkage to speak of, and no distortion of fit or collar.
"
5.0 out of 5 stars,"
  Bought this for my son and his very happy with delivery and comfort
"
5.0 out of 5 stars,"
  Beautiful shirt looks great on I love my husband in polo shirts I just love my husband. The t-shirts are very well made and they look great on!
"
5.0 out of 5 stars,"
  I bought these polos for my son to wear to work at Dollar Tree. They fit him perfectly and are extremely comfortable. They are not wrinkle free, but in my opinion, that's not a deal breaker. I ordered 2 originally and he asked me to order more. Great shirts and very quick shipping. Thank you!
"
5.0 out of 5 stars,"
  The shirt fit as expected.<br>I like the thickness of the shirt because I wear them under a sweatshirt.<br>No biggie, but it wasn't tagless.<br>Great value.
"
5.0 out of 5 stars,"
  PURCHASED TWO FOR SLEEP AND RELAXING<br>SATISFIED
"
1.0 out of 5 stars,"
  The length was shorter than my usual brand. It was not 100% cotton and very uncomfortable to the skin.
"
5.0 out of 5 stars,"
  Well made, good fabric weight, and good price.  Bought two more in different colors.
"
3.0 out of 5 stars,"
  I have purchased many jerzees items in the past and at that time the quality was really good. Today the quality of the cloth is very poor, this is a shirt to use inside home.
"
2.0 out of 5 stars,"
  I originally got a 2x thinking it would be a little big so i can tuck it in for work.  When it arrived I was shocked to see that it was about 3 or 4 sizes too large.  I returned it and got a 1x...it was still a bit larger than the  ""little big"" I expected but I guess it will work.
"
5.0 out of 5 stars,"
  I bought this for my boyfriend’s Ron Swanson halloween costume, and he loved it! Good quality and comfortable. He’s usually a large in shirts, and this fit perfectly. He actually likes this so much he’s going to wear it regularly as a casual shirt.
"
5.0 out of 5 stars,"
  I wanted gray and this was a true gray it's very nice shirt looks fantastic on my husband it's well-made it washes nicely and doesn't shrink!
"
3.0 out of 5 stars,"
  The order was amazing fast. Would love to given a five star rating, however the material at the cuff of the right sleeve was sewn leaving material sticking out. Not a deal breaker but it is what it is. Ordered 2 haven’t opened the second one yet.
"
4.0 out of 5 stars,"
  I purchased this shirt in deep purple for my work uniform. It fit true to size, but a little long, which I don't mind. It's not a heavy cotton which is nice for the summer months. The only reason I didn't give 5 stars is because the sleeves are really long. I think it's a unisex shirt (if I'm wrong and it's a men's shirt then the sleeve length is appropriate) which is why I got it. However when I tried it on and subsequently wear it, I have to roll the sleeves up a little . They reach my elbows.
"
3.0 out of 5 stars,"
  Ok shirt but kind of thin material. I prefer it be a little heavier shirt but does have a somewhat cheap feel to it, but hey it was cheap
"
5.0 out of 5 stars,"
  Received in good new condition. It fits as advertised and is a real casual wearing shirt. It's thinner material but that works good for me s I dress in light layers. good buy for the price and quality of the product.
"
5.0 out of 5 stars,"
  I liked the first ones I bought, I bought three more.
"
5.0 out of 5 stars,"
  Good buy on a very stylish and comfortable shirt
"
3.0 out of 5 stars,"
  Fits odd. With both buttons undone it feels like it’s being pulled on from behind. I can deal with it since it doesn’t look too weird as a result and it’s just for work, but wish I would have known since I bought 3 of them
"
4.0 out of 5 stars,"
  Ordered a large,  fits like an xl or xxl. I would definitely recommend to at least order one size down.  Other complaint was the shirt is a bit too long too. Other than size issues,  product looks well made and on the thicker side.  Had to return.
"
5.0 out of 5 stars,"
  My fiance loved it and it looks incredible on him as he doesn't like tight sleeves. But the material is rather fragile.
"
5.0 out of 5 stars,"
  Needed some new polo shirts stat, and these are perfect. Great fit, goodlooking colors, and a terrific price. Thanks a lot!
"
3.0 out of 5 stars,"
  The size fits right around the shoulders and neck, but the arms feel a little long. The material is also not that breathable so it gets kind of stuffy underneath.
"
5.0 out of 5 stars,"
  Great fit good quality
"
5.0 out of 5 stars,"
  I need this color and style for work. They are perfect and cheap enough. I am a female but they are men’s I buy the XL and the fit good for my size which would be a XL women’s.
"
5.0 out of 5 stars,"
  I have several of these shirts in different colors.  I have broad shoulders so it is hard for me to find shirts that go down my arm properly. The sleeves on this shirt or perfect! And for the price they just cannot be beat! Also they are stain resistant.
"
5.0 out of 5 stars,"
  nice material, typical china sizes, went up 1 size, after washing, now perfect fit
"
5.0 out of 5 stars,"
  I ordered a 2x for my husband. Great look!!<br>Fit nice , wash’s nice, no shrinking!!!<br>Over all... would definitely purchase again!!!
"
4.0 out of 5 stars,"
  Good constructed shirt! I use it for work, and I like to push up my sleeves a bit; I have larger arms, so it was a bit snug. It was also a little itchy right off the bat, but got better with washes.
"
5.0 out of 5 stars,"
  I actually really like this shirt. I bought it for work and it's great. The price was fantastic! The only thing is I wish I'd gone with the medium instead of a large because it is a bit too large. The product itself was good quality for the price. I'm satisfied with my purchase. Will probably also buy it in the medium.
"
4.0 out of 5 stars,"
  purchased for my son to wear at his job...  He wears a 5X and this seems to run a little small.... but, soft fabric and very stain resistant... the red is a true red color.
"
1.0 out of 5 stars,"
  color was good but the material was ruff and shape of the shirt was off.  collar seened mishaped.  return as I could not use a ruff and misshapened shirt
"
5.0 out of 5 stars,"
  The Adult Ferzees fits fine. I weigh 206 I bought the X Large ,it fits a little loose, just perfect for summer golf to keep the Florida sun off my arms. It is relatively light weigth it should be perfect for the upcoming summer season.
"
5.0 out of 5 stars,"
  Son needed for work.  Fit perfect and seemed to be made well
"
5.0 out of 5 stars,"
  Ordered 1 blue and 1 gray based on previous Jerzees shirt. These two did not disappoint. Fit is just what I expected. Material is very good fabric. Hopefully I will not have to test the SpotShield treatment for a very long while. I recommend these Jerzees to anyone who is looking for a nice shirt at a very reasonable price.
"
5.0 out of 5 stars,"
  Nice fit. Looks good. Comfortable. Long enough.
"
1.0 out of 5 stars,"
  I took the white long sleeve shirt:<br>1 - The material is so cheap,<br>2 - The wrist on the sleeves is so tight<br>3 - If you are XL order L<br><br>If I know it will be like this I will not spend $1 on it
"
5.0 out of 5 stars,"
  Have bought several of these for work and they hold up well!
"
5.0 out of 5 stars,"
  My husband is very pleased with this shirt.
"
4.0 out of 5 stars,"
  Exactly what I expected, a little big because you always have to go a size up for shirts made in Asia but comfortable and didn't shrink in the wash
"
4.0 out of 5 stars,"
  Like everything except i got a medium i should have got the small ...idk if there's small i should check but if there isn't then i won't get it again. I'm 5'11' 175 lbs it's pretty baggy and I'm not skin and bones ...i wanna show myself...oh well
"
5.0 out of 5 stars,"
  This shirt is nice looking and very comfortable. I generally wear it alone on cool days but may wear it under a sweater or sweatshirt if the temperature is cooler. I plan to buy additional shirts in different colors.
"
5.0 out of 5 stars,"
  A little big for my husband but it works
"
5.0 out of 5 stars,"
  These shirts are so perfect for my husband. It is part of his work uniform. I bought some for him in November and ordered more.
"
1.0 out of 5 stars,"
  I ordered black for work and got navy. Ordered a small cuz I ordered a medium shirt on here before so I thought it’d fit better. Nope. It was huge. I needed a more fitted shirt for work. Will be returning and won’t be buying again :)
"
3.0 out of 5 stars,"
  I needed a green polo styles shirt for work and for that, it works. My issue with this shirt is that it feels like a thick t shirt with buttons and a collar.
"
5.0 out of 5 stars,"
  I found the shirt to be very comfortable. I will be getting more of them!
"
5.0 out of 5 stars,"
  My husband is a big fan of these - they are soft &amp; not too heavy- he doesn’t sweat when wearing these &amp; he can comfortably layer them with his sweaters
"
5.0 out of 5 stars,"
  Great products and Super fast shipping
"
4.0 out of 5 stars,"
  Comfortable long sleeve pullover shirt, bought 1 red and 1 green. Like them both very much.
"
4.0 out of 5 stars,"
  The price is great, but the shirt is thin and a bit stif, which might improve after a wash. I also ordered the Amazon Basics regular polo to compare and I found the Amazon Basics polo to be slightly more substantial and a bit more comfortable for just a few dollars more. The Jerzees shirt is decent for the price, but ultimately I returned the Jerzees shirt and kept the Amazon Basics.
"
3.0 out of 5 stars,"
  Can't rate this item as I did not get the correct style or size in 3 tries.
"
5.0 out of 5 stars,"
  Bought it for a work shirt, works fine. far better than I expected for the price if I'm honest. Bought a couple other shirts from them as well since this one was good.
"
4.0 out of 5 stars,"
  Shirt fits well if you normally wear a large you should get a large.
"
5.0 out of 5 stars,"
  I love this shirt so much I bought two. I wear it under my work shirts and sometimes to sleep. Comfy and not too thick.
"
5.0 out of 5 stars,"
  Good shirts,quality's good, sustains wear and tear,still holding up
"
3.0 out of 5 stars,"
  It's just thin material which I suppose is good for summer heat. The collar needs good ironing to make it not too floppy but it does what it is supposed to, clothe me.
"
5.0 out of 5 stars,"
  Excellent fit, comfort, and washes and dries beautifully.
"
5.0 out of 5 stars,"
  Very good quality for a reasonable price - highly recommend
"
5.0 out of 5 stars,"
  Arrived quickly and in perfect condition.  Comfortable fit. Has not been washed yet, but I don't anticipate any problems.
"
4.0 out of 5 stars,"
  Good value for this shirt.  Shirt is of good quality.  The fabric is not quite as comfortable as more expensive fabrics but is OK.
"
5.0 out of 5 stars,"
  Eexcellent. Love it. Fast shipping.
"
5.0 out of 5 stars,"
  Great product, exactly what is was hoping for!
"
5.0 out of 5 stars,"
  I'm 5'7"", about 150 lbs, and ordered a M that fits just fine. A little big, but not too much. bought it for work.
"
2.0 out of 5 stars,"
  I guess not bad for the price, but I was sent a medium instead so I could not review the fit.  Otherwise, I liked the more expensive better quality shirt I ordered along with this item.  I tried two Polo's and two shirts.
"
4.0 out of 5 stars,"
  A little large across the shoulder.  Not a big issue.  May try a medium next time ;-)
"
5.0 out of 5 stars,"
  perfect
"
5.0 out of 5 stars,"
  For the price, these are get fitting polo shirts
"
4.0 out of 5 stars,"
  This was a great buy for the money...<br>I’m 6’3” and it fits very well...<br>I line dry them as I’m sure the dryer would shorten their life.<br> Now have three of these shirts and would buy them again
"
5.0 out of 5 stars,"
  Living and working in central Florida these are my go to shirts. They’re good for most casual occasions, cool and comfortable. At 6-4 and 190lbs size Large fits well. Long enough for tails in or out. I’ve gotten several in different colors and the size and quality are consistent. I’ve paid  much more for lesser shirts elsewhere.
"
2.0 out of 5 stars,"
  Shirt is too tight for a 2XL. I have XL's that fit better, and sleeves are  very tight also, particularly at the cuff.  I Didn't order 2XL because I'm toned &amp; lean, c'mon folks sell them to fit !
"
4.0 out of 5 stars,"
  Comfortable but really long. The xl fits my chest/shoulders (5'10 200lbs) but the length is equivalent for someone well over 6 feet
"
5.0 out of 5 stars,"
  Xactly what I needed - an inexpensive collared shirt. Basically, its a t-shirt (a nice one) with a collar. at a VERY affordable price. The color is very nice too. I also bought a similar Hanes collared shirt and I am posting the same review on those too. Very happy.
"
5.0 out of 5 stars,"
  I bought this as a test sample for a future bulk order to have embroidered with our company logo. The fit was accurate and did not shrink in the laundry. This is a quality shirt and the price can't be beat. I'll be ordering about 200 of these shortly for our employees.
"
2.0 out of 5 stars,"
  Began to pill after first washing.  After a couple more washings it shrunk some.  I can still wear it under a jersey or sweater so I will keep it.  Too much hassle to return.
"
4.0 out of 5 stars,"
  These shirts are a really great value.  The sizing is pretty accurate, but the shirts are definitely on the long side and are meant to be worn tucked in.  When tucked in, I think they look pretty good.<br><br>The material feels a bit odd initially and it doesn't absorb sweat at all, so don't expect these to feel or behave the way cotton shirts do.  Also, the workmanship on the sleeves and collar are somewhat cheaply done, but it is to be expected on shirts at this price.
"
5.0 out of 5 stars,"
  Unbelievable high quality shirt for the price.  They're nice enough to wear with dress slacks for business casual, and light enough in the summer heat.  I've gotten the same shirt in multiple colors.  I just wish they'd get the granite blue one in stock.
"
3.0 out of 5 stars,"
  It came unwrap, like it was used...
"
4.0 out of 5 stars,"
  I bought one and immediately bought a second one.  They are great for casual office wear...not too thin, and they fit well with bright colors.  They collar is slight limp but that is manageable.  Will purchase again in a third color
"
5.0 out of 5 stars,"
  Needed a collared shirt for work and found this product for a low price. It fit perfect, was comfortable and was appropriate for the workplace.
"
5.0 out of 5 stars,"
  It's softer than I thought it'd be. Bright red. Very nice!
"
4.0 out of 5 stars,"
  I like the way they fit, and I also like the price.
"
5.0 out of 5 stars,"
  Perfect for work. Lightweight, true to size, great color green.
"
4.0 out of 5 stars,"
  Looks great on my fiancé. The color is a nice forest green. Only thing is when you dry it you need to pull it right out of the dryer because it is not wrinkle free. Holds up great in the wash and color is still vibrant.
"
5.0 out of 5 stars,"
  I'm happy with my purchase.  Good price and good fit.
"
5.0 out of 5 stars,"
  This is a good quality casual polo and the price was very good
"
4.0 out of 5 stars,"
  Nice looking Polo shirt
"
5.0 out of 5 stars,"
  Very nice shirt, well made and fits perfectly. I'd definitely buy it again.
"
1.0 out of 5 stars,"
  These shirts are made from the most stiff, scratchy, non flexible thin fabric I have ever felt. So uncomfortable. Very Cheap.
"
2.0 out of 5 stars,"
  I wear extra large to be comfortable, but even before washing, this shirt was too small and tight.  Material seemed ok, but watch sizing.
"
5.0 out of 5 stars,"
  Nice color and style but is not what the description says.
"
5.0 out of 5 stars,"
  Washed many times.  No Fade or Shrinkage.  Warm in cool temps.
"
5.0 out of 5 stars,"
  Arrived stained.  Granddaughter washed it and the stains came out but not happy that it was stained on arrival
"
5.0 out of 5 stars,"
  A great shirt for the price!
"
5.0 out of 5 stars,"
  Easy wash and dry. Fits great and looks fine. After 10 washings and still looks good. I feel a great value.
"
5.0 out of 5 stars,"
  This was a gift for my husband.  He needed Long Sleeve Tees &amp; Polos. It fit as we thought it might. It looks good on him.
"
5.0 out of 5 stars,"
  Light weight but seem okay,fits good
"
5.0 out of 5 stars,"
  LOVE THESE SHIRTS.  I HAVE THEM IN SEVERAL DIFFERENT COLORS AND THEY ALL FIT GREAT! GREAT VALUE AS WELL.
"
5.0 out of 5 stars,"
  Good inexpensive shirt for crafting
"
4.0 out of 5 stars,"
  Material is a bit thinner and polyester than I would have liked. Durable but not a soft cotton. The button collars are a bit short and tight but the rest of the shirt was roomy. Affordable. I'd consider it in the future.
"
5.0 out of 5 stars,"
  Nice shirts can’t beat them for the money. Held up as expected for $10. Would buy again
"
3.0 out of 5 stars,"
  Product was not true black. Also very thin material. White color can be seen straight through. Will not purchase again
"
4.0 out of 5 stars,"
  Color is great,  fit is exactly as expected.  Collar started curling up almost immediately which is a pet peeve,  but fir the price it is a nice shirt.
"
5.0 out of 5 stars,"
  This fit perfect for my needs. Came quick. Less wrinkles.
"
5.0 out of 5 stars,"
  Hard to measure yourself out when buying clothes online.  Buuuuut, that being said, this is a great alternative shirt to wear when the company you work for doesn’t allow your tattoos to show.
"
5.0 out of 5 stars,"
  Nice looking shirt
"
4.0 out of 5 stars,"
  Fits well and isn't small like most shirts I seem to be getting when I order on-line. For a basic polo everyday run to the grocery store this are fine but definitely not a shirt I would wear when going out for a public event or night out.
"
3.0 out of 5 stars,"
  Could have bought a better product for $5-6 more.
"
5.0 out of 5 stars,"
  Luv the fit.. Light weight great for summer.. Will buy again
"
5.0 out of 5 stars,"
  Very comfortable.
"
5.0 out of 5 stars,"
  Great quality for the price.  Nice lightweight material.  A little on the large and long side.  Chest is 48"" and Length is 31.25"". XL is typically 46-48"" chest and 30"" length.
"
2.0 out of 5 stars,"
  A large in this brand was equal to an XL in every other brand I’ve tried. The material is a little corse.
"
5.0 out of 5 stars,"
  Fits as expected and is made of good quality material.
"
5.0 out of 5 stars,"
  It really does repel liquid as I have spilled tea on myself a few times... I swear the tea companies are out to get me with their overly full bottles. I like the burgundy color and it makes a great work shirt. Seems to wash and dry well too.
"
5.0 out of 5 stars,"
  Well fitting.  They are very comfortable and look nice.
"
5.0 out of 5 stars,"
  I'm usually hesitant to buy clothes online due to the hassle of returning them if they don't fit, but these fit perfectly and are comfortable as well.
"
5.0 out of 5 stars,"
  Love them. Very comfortable.
"
1.0 out of 5 stars,"
  Not true to size runs big
"
4.0 out of 5 stars,"
  For the price it's great. Cloth is a little thin a s cheap. I got xl and I am 260lb 5 ft 7 man so fairly large.
"
5.0 out of 5 stars,"
  Great comfy shirt, no side seams either!!  Super soft
"
5.0 out of 5 stars,"
  I only wear polo shirts or dress shirts. Never a tee shirt. These types of shirts wear well and fit well. Just air dry them after washing. They last. No wearing from cleaning it.
"
4.0 out of 5 stars,"
  Shirt was as expected. Not a fan of hemmed sleeves, but they are large enough it's not tight on the arms.
"
5.0 out of 5 stars,"
  Very happy with the purchase! Can't speak to moisture wicking and wrinkle resistance yet, though. Early days!
"
4.0 out of 5 stars,"
  I really like the color and the weight of the material - my only beef is that the sleeves are way too long.  They're nearly at my elbows.
"
5.0 out of 5 stars,"
  COMFORTABLE WITH A GOOD FIT
"
5.0 out of 5 stars,"
  Nice long sleeve polo.  Much better quality than I expected, I was surprisingly pleased and so was my husband.
"
5.0 out of 5 stars,"
  It's worth it
"
5.0 out of 5 stars,"
  Great lightweight shirt for the humid weather we have down south. Well made and durable. If you live up north or where you have cool summers this is not the shirt for you, what makes this shirt great down here is it's basically a very light weight T-shirt with hemmed arm cuffs and a well made stand up collar with 2 buttons
"
